,price,direction,RSI,RSIRev,fair_value_mult,geomean,sharpe,weighted_sharpe,et,schwab,rollover,roth,simple,sim1,sim2,sim3,dm,fid,Owned,inEt,inFid,in_self_managed,currentlyActive,et_status,et_status_scaled,fid_status,fid_status_scaled,schwab_status,schwab_status_scaled,sim1_status,sim1_status_scaled,sim2_status,sim2_status_scaled,sim3_status,sim3_status_scaled,dm_status,dm_status_scaled,sharpe_capped,sharpe_scaled,weighted_sharpe_capped,weighted_sharpe_scaled,et_sharpe_adj_status,et_w_sharpe_adj_status,et_mean_sharpe_adj_status,fid_sharpe_adj_status,fid_w_sharpe_adj_status,fid_mean_sharpe_adj_status,schwab_sharpe_adj_status,schwab_w_sharpe_adj_status,schwab_mean_sharpe_adj_status,sim1_sharpe_adj_status,sim1_w_sharpe_adj_status,sim1_mean_sharpe_adj_status,sim2_sharpe_adj_status,sim2_w_sharpe_adj_status,sim2_mean_sharpe_adj_status,sim3_sharpe_adj_status,sim3_w_sharpe_adj_status,sim3_mean_sharpe_adj_status,dm_sharpe_adj_status,dm_w_sharpe_adj_status,dm_mean_sharpe_adj_status,et_norm,fid_norm,schwab_norm,sim1_norm,sim2_norm,sim3_norm,dm_norm,et_target,et_diff,et_bid_ask,et_nshares,up_down,exact_amt,fid_target,fid_diff,fid_bid_ask,fid_nshares,schwab_target,schwab_diff,schwab_bid_ask,schwab_nshares,sim1_target,sim1_diff,sim1_bid_ask,sim1_nshares,sim2_target,sim2_diff,sim2_bid_ask,sim2_nshares,sim3_target,sim3_diff,sim3_bid_ask,sim3_nshares,dm_target,dm_diff,dm_bid_ask,dm_nshares
PRI,213.4600067138672,0.0,0.0379392971246006,0.9620607028753994,0.5127084988085783,0.1716791979949874,0.6891743614015842,2.1386600009360848,0,213,0,0,0,213,5336,0,0,0,213,0.0,0.0,1.0,1.0,0.08431031822974808,1.788209541673175,0.0903048143002372,1.6869907657371919,0.08929697919929873,1.7032846135325037,0.06666204351666441,2.1613777711115287,0.07860053503561967,1.8952530245420327,0.05747623507631228,2.418013411228809,0.07860053503561967,1.8952530245420327,0.6891743614015842,1.8365247550224297,2.1386600009360848,3.8313181098647133,2.965388322061941,11.044570700085263,7.004979511073602,2.788432534773798,9.640577441284444,6.214504988029121,2.8161881375136817,9.853897367145086,6.335042752329384,3.7204612572948914,18.232064945164442,10.976263101229666,3.164759472648359,12.752415779009967,7.958587625829163,4.348583070319426,25.73616315392667,15.042373112123048,3.164759472648359,12.752415779009967,7.958587625829163,0.0,0.0,0.009963574266092307,0.012536963562421111,0.010483649065297916,0.023357072213498777,0.010483649065297916,0.0,0.0,215.06260772007303,0,1,211.11167187471733,0.0,0.0,214.71260774515372,0,150.07210983845428,-62.92789016154572,220.73261705078033,0,1235.1483185806467,1022.1483185806467,215.39036678542922,5,2054.7025455341136,-3281.2974544658864,221.7194110487035,-15,4593.054595271144,4593.054595271144,215.39036678542922,21,207.89051564746953,207.89051564746953,211.11167187471733,1
ADSK,217.92999267578125,0.0,0.0383386581469648,0.9616613418530352,0.2120730738681493,0.1998746867167919,0.6069445539635798,1.812010773225409,0,218,0,0,0,3269,6320,436,0,0,218,0.0,0.0,1.0,1.0,0.08070781846474429,1.8544279711065461,0.0854621695211071,1.767928660341819,0.08539442084660832,1.76911008221007,0.06387278653122207,2.2337319288874826,0.07305209771423765,2.0109854232574547,0.05718777909419573,2.4269966690306073,0.07305209771423765,2.0109854232574547,0.6069445539635798,1.7542949475844254,1.812010773225409,3.5046688821540375,2.835768099131581,10.233132966766652,6.5344505329491165,2.7011954212130362,9.181148836007742,5.941172128610389,2.7029897140720442,9.194761859702338,5.948875786887191,3.509617603137027,16.466275490059733,9.98794654659838,3.0966120233806276,12.45309103046065,7.774851526920639,3.912336736881773,20.982461581630723,12.447399159256248,3.0966120233806276,12.45309103046065,7.774851526920639,0.0,0.0,0.009963574266092307,0.00889993582197984,0.008907483099429975,0.014715868259714826,0.008907483099429975,0.0,0.0,219.82580761288526,0,1,214.5936668423834,0.0,0.0,219.44501667113613,0,150.07210983845428,-67.92789016154572,228.1655943382091,0,876.8264110573175,-2392.1735889426827,230.54529641395078,-10,1745.7879489006693,-4574.212051099331,230.54529641395078,-20,2893.8038858579685,2457.8038858579685,220.25318113692805,11,176.63518142659186,176.63518142659186,214.5936668423834,1
FICO,1110.8499755859375,0.0,0.0583067092651757,0.9416932907348244,0.0496425734710087,0.2890559732664995,1.0241780108281129,2.334191507874687,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0729939193057264,2.0122672798295884,0.07248304524484922,2.0235882590103276,0.0754254672854676,1.9599403647770908,0.06245021864516927,2.272397031021103,0.06084323740885101,2.3176059486361535,0.06985538239423757,2.083718150425218,0.06084323740885101,2.3176059486361535,1.0241780108281129,2.1715284044489582,2.334191507874687,4.026849616803315,4.760605847931443,16.494991733881644,10.627798790906544,4.8025814728816005,16.757178778309974,10.779880125595788,4.571306333279068,15.3354360245766,9.953371178927835,5.824584568251376,23.69854070613189,14.761562637191634,6.032394838097691,25.23895884981656,15.635676843957125,5.031812097914306,18.221218145310367,11.626515121612336,6.032394838097691,25.23895884981656,15.635676843957125,0.0,0.0,0.009963574266092307,0.023005193018338446,0.034316652594197965,0.02102243129113064,0.034316652594197965,0.0,0.0,1122.7935992775579,0,1,1096.9138820117298,0.0,0.0,1122.1030731729895,0,150.07210983845428,150.07210983845428,1094.2009178676676,0,2266.48385262887,2266.48385262887,1122.2360061367601,2,6725.760562980529,6725.760562980529,1112.722892731774,6,4133.9588182501775,4133.9588182501775,1122.2360061367601,4,680.4984179332748,680.4984179332748,1096.9138820117298,1
META,443.2900085449219,0.0,0.0363418530351437,0.9636581469648562,0.0540111199364575,0.6733500417710944,0.7421408038155641,2.090179485277021,0,0,0,0,0,0,4876,0,0,0,0,0.0,0.0,1.0,1.0,0.06166951379952882,2.294152289033014,0.06279400297835684,2.2629390120458743,0.06503749527421034,2.2029784652393865,0.04890922026613139,2.714673828637656,0.05058394898634281,2.6513881939170676,0.05067892313212113,2.647883378719892,0.05058394898634281,2.6513881939170676,0.7421408038155641,1.8894911974364095,2.090179485277021,3.7828375942056494,4.305040316769574,21.164196784556932,12.734618550663253,4.2203803656891274,20.303280148414764,12.261830257051946,4.062391774973793,18.746489032196756,11.404440403585275,5.625824686610731,37.03280243501317,21.329313560811947,5.4037784340422155,34.04230971593038,19.723044074986298,5.391740676867642,33.883937683372075,19.637839180119858,5.4037784340422155,34.04230971593038,19.723044074986298,0.0,0.0,0.009963574266092307,0.018202781939261326,0.02833169560112254,0.029327618031155724,0.02833169560112254,0.0,0.0,449.9547588611728,0,1,438.4287329876631,0.0,0.0,449.2417857509735,0,150.07210983845428,150.07210983845428,437.16126418477,0,1793.3477587157395,1793.3477587157395,454.8480718518367,4,5552.761896963582,676.7618969635823,445.94453397820155,2,5767.133377637433,5767.133377637433,454.8480718518367,13,561.8168608085829,561.8168608085829,438.4287329876631,1
ORLY,1043.9300537109375,0.0,0.0271565495207667,0.9728434504792332,0.0591739475774424,0.1846282372598162,0.8708695828274939,1.830479792594808,0,0,0,0,0,0,5220,0,0,0,0,0.0,0.0,1.0,1.0,0.049346162703661794,2.6978867471777876,0.05096246666568141,2.637472056855703,0.051943023617154215,2.6020598263934573,0.03957866766778721,3.127689271076499,0.04248841044848384,2.9865486674610007,0.038528000874079586,3.181861163306285,0.04248841044848384,2.9865486674610007,0.8708695828274939,2.0182199764483393,1.830479792594808,3.5231379015234365,6.649216530232587,29.8919491100939,18.270582820163245,6.373029053654828,27.702033443057726,17.037531248356277,6.216504946299052,26.493763224078627,16.35513408518884,8.991801419851898,51.360113519546985,30.17595746969944,8.143353145703779,42.99639015588961,25.569871650796692,9.340441996877525,54.98626092914436,32.16335146301094,8.143353145703779,42.99639015588961,25.569871650796692,0.0,0.0,0.009963574266092307,0.023187617128707056,0.04489910025972001,0.03864129334943898,0.04489910025972001,0.0,0.0,1055.1403132724138,0,1,1038.5639166841402,0.0,0.0,1054.4199364394076,0,150.07210983845428,150.07210983845428,1037.3367029479384,0,2284.45637301377,2284.45637301377,1048.7991949487746,2,8799.826760818465,3579.826760818465,1045.083490046078,3,7598.622308633736,7598.622308633736,1048.7991949487746,7,890.3481075113016,890.3481075113016,1038.5639166841402,1
CTSH,66.94000244140625,0.0,0.0187699680511182,0.9812300319488818,0.2267672756155679,0.1599832915622389,0.2758058473097688,1.806832696811332,0,134,0,0,0,268,1874,803,0,0,134,0.0,0.0,1.0,1.0,0.044755832480845685,2.8847901165749072,0.0481530684192197,2.7442001278602266,0.04801577064726132,2.7496271845697797,0.03376658019364528,3.4519374503401625,0.039831666852224425,3.1149096857687217,0.029496047916477346,3.73493464739428,0.039831666852224425,3.1149096857687217,0.2758058473097688,1.4231562409306142,1.806832696811332,3.4994908057399607,2.7675885988314497,37.09708920223805,19.932338900534752,2.633636024509561,31.107004903080995,16.870320463795277,2.6386844915279015,31.319191541241896,16.978938016384898,3.3807910182029333,75.48675186636117,39.43377144228205,3.001704601001116,49.49097361916897,26.246339110085042,3.7358409387754428,107.60255609402375,55.6691985163996,3.001704601001116,49.49097361916897,26.246339110085042,0.0,0.0,0.009963574266092307,0.008532902744399419,0.015897534062182275,0.06551757611310681,0.015897534062182275,0.0,0.0,67.61170934635354,0,1,332.63187101567394,0.0,0.0,67.54289254606758,0,150.07210983845428,16.07210983845428,66.42555384838671,0,840.6661170292006,572.6661170292006,67.41604861505367,8,3115.7761483456297,1241.7761483456297,67.12265532952938,19,12883.712534117087,12080.712534117087,67.41604861505367,179,315.2477284507774,315.2477284507774,66.5263742031348,5
CHTR,254.6100006103516,1.0,0.0547124600638977,0.9452875399361024,0.102462271644162,0.0091896407685881,0.3502363928533801,0.6887679593316995,0,255,0,0,0,509,1018,3310,0,0,255,0.0,0.0,0.51,1.0,0.02235313931465874,4.324769603622974,0.022491277067242067,4.311641780107479,0.02098322488714955,4.459334269730229,0.033819450511701224,3.448695262563035,0.035831140435449105,3.3295747297523732,0.025730018309930765,4.024786545048,0.035831140435449105,3.3295747297523732,0.3502363928533801,1.4975867864742256,0.6887679593316995,2.3814260682603283,5.73495465422762,42.631798049340595,24.18337635178411,5.704629889722156,42.1489343608286,23.926782125275377,6.05524269173435,47.91181343071115,26.98352806122275,4.025998028669489,19.934086247838582,11.980042138254035,3.836902553330136,17.976589298350074,10.906745925840106,5.080604164360863,32.86161499028201,18.971109577321435,3.836902553330136,17.976589298350074,10.906745925840106,0.0,0.0,0.009963574266092307,0.0029760261547160612,0.007716326635019372,0.006877585438198691,0.007716326635019372,0.0,0.0,261.5150881082407,0,1,252.6177105366725,0.0,0.0,261.09996197463863,0,150.07210983845428,-104.92789016154572,267.17308179298817,0,293.199679710938,-215.80032028906197,267.45890252131016,-1,1512.331811222874,494.33181122287397,254.9149072700977,2,1352.4437100910302,-1957.5562899089698,267.45890252131016,-7,153.01457661039086,153.01457661039086,252.6177105366725,1
EDIT,5.320000171661377,0.0,0.0218658892128279,0.978134110787172,0.055019305019305,0.1283367556468172,0.1852303935412321,-0.1191934253184594,1995,133,0,1138,48,149,2213,314,14,1186,3314,1.0,1.0,1.0,1.0,0.0406428890814844,3.074603573618557,0.042166363126123846,3.0015630239952267,0.042770435990254325,2.973518298721884,0.03267284870834643,3.5203619156972707,0.03550566384279984,3.3483033524848724,0.031215288320707208,3.6157507502945077,0.03550566384279984,3.3483033524848724,0.1852303935412321,1.3325807871620776,-0.1191934253184594,1.5734646836101691,2.41759320588829,4.02955636060684,3.2235747832475647,2.3674212486053756,3.89833081698935,3.1328760327973626,2.348435003834321,3.849088446048869,3.0987617249415953,2.7476816632884704,4.931827572717049,3.8397546180027597,2.6152416422803735,4.561807467641141,3.588524554960757,2.823974609572301,5.149746416888764,3.9868605132305324,2.6152416422803735,4.561807467641141,3.588524554960757,0.015462097207806723,0.0010912169469851738,0.0008327843162976912,0.0005414259614824563,0.0017789481301762487,0.0004067983379754301,0.0017789481301762487,2666.8510824588834,671.8510824588834,5.217937731408696,129,1,20.90628825752907,241.78846026543374,-944.2115397345663,5.828805747574002,-162,12.543460413848567,-120.45653958615144,5.82032634186856,-21,53.34157370972051,-95.6584262902795,5.854933555152825,-16,348.65810832465326,-1864.3418916753467,5.854933555152825,-318,79.99491368215573,-234.00508631784427,5.854933555152825,-40,35.276499794008764,21.276499794008764,5.2265720643822675,4
MOH,342.2300109863281,0.0,0.0219648562300319,0.978035143769968,0.0540111199364575,0.1115288220551378,0.7866362795887888,1.1391568055856829,0,0,0,0,0,0,1369,2053,0,0,0,0.0,0.0,1.0,1.0,0.0399685419121755,3.1080376972999875,0.04141077627055836,3.0373659845097927,0.041945797934429575,3.011930138874899,0.03246961936495076,3.53336730650716,0.03521270946862368,3.3653359668978067,0.03100450254821641,3.6299630266763856,0.03521270946862368,3.3653359668978067,0.7866362795887888,1.9339866732096342,1.1391568055856829,2.8318149145143114,7.767981907166842,25.411753930579735,16.58986791887329,7.414195739567004,23.60948115102715,15.511838445297077,7.290844926837654,22.992584481342192,15.141714704089923,10.28360414942788,39.56500396133899,24.924304055383434,9.204754063694574,33.21621544461723,21.2104847541559,10.960125591907818,43.75006924359281,27.355097417750315,9.204754063694574,33.21621544461723,21.2104847541559,0.0,0.0,0.009963574266092307,0.013210147411694984,0.03270755730357833,0.016846833946791862,0.03270755730357833,0.0,0.0,347.126313795257,0,1,680.3050364792923,0.0,0.0,346.9557794315662,0,150.07210983845428,150.07210983845428,339.7032165693156,0,1301.470749477598,1301.470749477598,343.6628200487891,4,6410.392109777811,5041.392109777811,342.37514802206766,15,3312.8479189426344,1259.8479189426344,343.6628200487891,4,648.5900959731173,648.5900959731173,340.15251823964616,2
EPAM,237.75,0.0,0.0079872204472843,0.9920127795527156,0.0778395552025417,0.1328320802005012,0.6992990164764518,1.1479226737139732,0,238,0,0,0,1664,13552,9272,0,0,238,0.0,0.0,1.0,1.0,0.01960843341654857,4.602903777245342,0.021108548153129753,4.446683356974517,0.021185272121553314,4.438973093733803,0.014428564510619829,5.236537673323316,0.016942383152851133,4.908909388193207,0.012765145828928364,5.478121201269574,0.016942383152851133,4.908909388193207,0.6992990164764518,1.8466494100972972,1.1479226737139732,2.8405807826426015,16.83224324704409,122.17700040790498,69.50462182747454,15.294219106093097,103.79059551538967,59.54240731074138,15.22205943715772,102.95847834062504,59.09026888889138,24.827455752406085,236.7465146039686,130.78698517818734,20.307531496543586,168.1646039345236,94.2360677155336,28.792959885232612,304.662703510443,166.72783169783781,20.307531496543586,168.1646039345236,94.2360677155336,0.0,0.0,0.009963574266092307,0.032208967636673615,0.09325394456239659,0.1036559972247813,0.09325394456239659,0.0,0.0,248.48222666646515,0,1,1927.2521011716033,0.0,0.0,247.6022279589244,0,150.07210983845428,-87.92789016154572,254.07840260355937,0,3173.2446235149705,1509.2446235149705,241.89736519714458,6,18276.948806661378,4724.948806661378,241.73436278136455,20,20383.447464170746,11111.447464170746,241.81841942890136,46,1849.2235385300214,1849.2235385300214,240.9065126464504,8
ACN,308.010009765625,0.0,0.0051916932907348,0.9948083067092652,0.3824463860206513,0.0605680868838763,0.7410234425723127,2.01231318648552,0,0,0,6468,0,5236,12012,7392,0,6468,6468,0.0,1.0,1.0,1.0,0.013419796447435926,5.380464111350188,0.014622507038351976,5.209733874573112,0.014527288396257871,5.222859626064499,0.009835912534396946,5.961737159932525,0.01189409451984612,5.613622711210337,0.008408797717463607,6.229304827527459,0.01189409451984612,5.613622711210337,0.7410234425723127,1.8883738361931581,2.01231318648552,3.7049712954141487,30.583095347447514,1149.01701409431,589.8000547208788,27.437521218098496,918.7930213162301,473.1152712671643,27.667424632575866,934.7240486998925,481.19573666623415,44.255162254154435,2460.0603533902827,1252.1577578222186,35.469390385562455,1559.3497617209368,797.4095760532497,52.46095023224631,3492.4821646462146,1772.4715574392305,35.469390385562455,1559.3497617209368,797.4095760532497,0.0,0.0298256600024014,0.009963574266092307,0.1093476549618084,0.09325394456239659,0.10626286184988007,0.09325394456239659,0.0,0.0,319.21125103309157,0,1,1863.7565099589444,6608.67706307621,140.6770630762103,310.6260849931574,0,150.07210983845428,150.07210983845428,310.6260849931574,0,10772.989128855037,5536.989128855037,310.5712146352781,18,18276.948806661378,6264.948806661378,310.6260849931574,20,20896.074707693155,13504.074707693155,310.5710555395996,43,1849.2235385300214,1849.2235385300214,310.6260849931574,6
ODFL,182.4199981689453,0.0,0.0191693290734824,0.9808306709265175,0.0039714058776806,0.0472013366750208,0.9009333095050664,1.2126422972590385,0,0,0,365,0,0,1095,182,0,365,365,1.0,1.0,1.0,1.0,0.009383442050838627,6.044071375136529,0.008848736371143898,6.144319976112917,0.009472269568046657,6.0277306494611125,0.00877202144031269,6.15897356546542,0.007440700895540523,6.424773180001144,0.012959048012570274,5.448832886866379,0.007440700895540523,6.424773180001144,0.9009333095050664,2.048283703125912,1.2126422972590385,2.905300406187667,76.21914066744058,630.3180373637073,353.2685890155739,81.89935299707804,701.4455904485626,391.6724717228203,75.331342581967,619.4280349815914,347.3796887817792,82.76437763973023,712.494310630454,397.62934413509214,100.14074655334463,946.0136480209883,523.0771972871664,49.74078900392469,334.08009301492604,191.91044100942537,100.14074655334463,946.0136480209883,523.0771972871664,0.04975739254619496,0.0298256600024014,0.009963574266092307,0.1093476549618084,0.09325394456239659,0.10626286184988007,0.09325394456239659,8581.989518546967,8581.989518546967,184.02405632025048,47,1,1840.2405632025047,6608.67706307621,6243.67706307621,184.02405632025048,34,150.07210983845428,150.07210983845428,184.02405632025048,1,10772.989128855037,10772.989128855037,183.85319139430263,59,18276.948806661378,17181.948806661378,184.02405632025048,93,20896.074707693155,20714.074707693155,183.96119746502046,113,1849.2235385300214,1849.2235385300214,184.02405632025048,10
SAIA,428.80999755859375,0.0,0.011182108626198,0.988817891373802,0.0019857029388403,0.2034252297410192,0.7721032585685721,1.410386484994996,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.005108032921796267,6.949755724149839,0.004781704525835559,7.030060605876728,0.005180169957063086,6.932248989817956,0.004660927781330248,7.060251166151501,0.003890356580938609,7.259101581275487,0.007332343128753518,6.447410826083194,0.003890356580938609,7.259101581275487,0.7721032585685721,1.9194536521894174,1.410386484994996,3.1030445939236246,92.89992314414937,2617.017250743379,1354.9585869437642,97.8939608722254,2866.1542796826034,1482.0241202774143,91.84549077991134,2565.6474751794435,1328.7464829796775,99.84014247477154,2965.8345472295237,1532.8373448521477,113.66197061561917,3714.8319406776964,1914.2469556466579,66.95184001019152,1481.6969407627503,774.3243903864709,113.66197061561917,3714.8319406776964,1914.2469556466579,0.0,0.0,0.009963574266092307,0.1093476549618084,0.09325394456239659,0.10626286184988007,0.09325394456239659,0.0,0.0,456.3608190996924,0,1,1731.820339722383,0.0,0.0,456.3608190996924,0,150.07210983845428,150.07210983845428,432.9550849305958,0,10772.989128855037,10772.989128855037,432.2892800316371,25,18276.948806661378,18276.948806661378,432.9550849305958,42,20896.074707693155,20896.074707693155,432.6051588204459,48,1849.2235385300214,1849.2235385300214,432.9550849305958,4
