,price,sim1_direction,sim2_direction,sim3_direction,sim4_direction,sim5_direction,RSI,RSIRev,fair_value_mult,geomean,sharpe,et,rollover,roth,simple,fid,schwab,dm,sim1,sim2,sim3,sim4,sim5,owned,inEt,inFid,in_self_managed,currentlyActive,et_status,et_status_scaled,fid_status,fid_status_scaled,schwab_status,schwab_status_scaled,sim1_status,sim1_status_scaled,sim2_status,sim2_status_scaled,sim3_status,sim3_status_scaled,dm_status,dm_status_scaled,sharpe_capped,sharpe_scaled,weighted_sharpe_capped,weighted_sharpe_scaled,et_sharpe_adj_status,et_w_sharpe_adj_status,et_mean_sharpe_adj_status,fid_sharpe_adj_status,fid_w_sharpe_adj_status,fid_mean_sharpe_adj_status,schwab_sharpe_adj_status,schwab_w_sharpe_adj_status,schwab_mean_sharpe_adj_status,sim1_sharpe_adj_status,sim1_w_sharpe_adj_status,sim1_mean_sharpe_adj_status,sim2_sharpe_adj_status,sim2_w_sharpe_adj_status,sim2_mean_sharpe_adj_status,sim3_sharpe_adj_status,sim3_w_sharpe_adj_status,sim3_mean_sharpe_adj_status,dm_sharpe_adj_status,dm_w_sharpe_adj_status,dm_mean_sharpe_adj_status,et_norm,fid_norm,schwab_norm,sim1_norm,sim2_norm,sim3_norm,dm_norm,et_target,et_diff,et_bid_ask,et_nshares,qe,exact_amt,fid_target,fid_diff,DEL,fid_bid_ask,fid_nshares,qf,schwab_target,schwab_diff,schwab_bid_ask,schwab_nshares,sim1_target,sim1_diff,sim1_bid_ask,sim1_nshares,q1,sim2_target,sim2_diff,sim2_bid_ask,sim2_nshares,q2,sim3_target,sim3_diff,sim3_bid_ask,sim3_nshares,q3,dm_target,dm_diff,dm_bid_ask,dm_nshares,qd,sim4_status,sim4_status_scaled,sim5_status,sim5_status_scaled,sim4_sharpe_adj_status,sim5_sharpe_adj_status,sim4_norm,sim5_norm,sim4_target,sim4_diff,sim4_bid_ask,sim4_nshares,q4,sim5_target,sim5_diff,sim5_bid_ask,sim5_nshares,q5,up_down,et_sell_w,fid_sell_w,schwab_sell_w,sim1_sell_w,sim2_sell_w,sim3_sell_w,sim4_sell_w,sim5_sell_w,dm_sell_w,et_q,fid_q,schwab_q,sim1_q,sim2_q,sim3_q,sim4_q,sim5_q,dm_q,ltest,lt2,testy,sort_col,et_sort_col,fid_sort_col,schwab_sort_col,sim1_sort_col,sim2_sort_col,sim3_sort_col,sim4_sort_col,sim5_sort_col,dm_sort_col,currently_active
COST,945.469970703125,1.0,1.0,1.0,1.0,1.0,0.2856,0.7143999999999999,0.2911694510739857,0.0803347280334728,0.9831636650983888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,945.0,945.0,945.0,0.0,0.0,1,1,1,1,0.2894969189649485,0.3401144137286524,0.2892233314706888,0.4064961148983087,0.1502772727925679,1.04397620194074,0.2894969189649485,0.3401144137286524,0.2899578554132061,0.3761772696717636,0.2903578698216368,0.31695940471038103,0.2894969189649485,0.3401144137286524,0.9831636650983888,2.027765790162224,,,1.2718068983922066,,,1.3329121895466178,,,2.091795711746457,,,1.2718068983922066,,,1.3046472846348136,,,1.2511580558688704,,,1.2718068983922066,,,0.0025002512813740796,0.002276397408378393,0.004861173868146492,0.0025002512813740796,0.0024662926562774826,0.0026771727772436403,0.0025002512813740796,506.9682370488181,506.9682370488181,922.6602137768438,1,,0.0,500.53824744318393,500.53824744318393,,923.1353413793255,1,,124.81336569708382,124.81336569708382,932.0224592234592,0,385.29152499140696,-559.708475008593,975.0474588033499,-1,,374.4286247381386,-570.5713752618615,975.0474588033499,-1,,390.7421958868114,-554.2578041131886,975.0474588033499,-1,,125.8777815251763,125.8777815251763,922.6602137768438,0,,0.289464054953802,0.2853162761462387,0.2855826545958747,-7.677300365171923,1.223480841455353,0.0043947299549186875,0.0025617868478945544,0.00048436926097666076,393.0068908029065,-551.9931091970934,975.0474588033499,-1,,85.23989425216197,85.23989425216197,918.4762831557183,0,,1,,,,,,,,,,0.0018074658504060148,0.002581860803553422,0.0,-0.0018074658504060148,-0.002211083409651606,-0.0015697385036618611,-0.0012719590224055742,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0
CP,94.12000274658205,0.0,0.0,0.0,0.0,0.0,0.5844,0.4155999999999999,0.5521081941129674,0.7443514644351464,0.6006618241255346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.5588734615171986,-0.0829932638616582,0.5577959594008901,-0.09717131738766452,0.6199761371262756,-0.22579267356665916,0.5588734615171986,-0.0829932638616582,0.5577240210366062,-0.09022587323381959,0.554731774758501,-0.07218982017601974,0.5588734615171986,-0.0829932638616582,0.6006618241255346,1.6452639491893697,0.0,0.0,0.9595197168150299,0.0,0.0,0.9527700650896481,0.0,0.0,0.8936667297278817,0.0,0.0,0.9595197168150299,0.0,0.0,0.956070583177952,0.0,0.0,0.9646949214996389,0.0,0.0,0.9595197168150299,0.0,0.0,0.0009228714827313112,0.0007050420551510931,0.0008814352484429523,0.0009228714827313112,0.0007825846484211279,0.0009436899013843964,0.0009228714827313112,187.12780275660657,187.12780275660657,90.93449193626428,2,0.0,90.93449193626428,155.02588140374831,155.02588140374831,0.0,90.93449193626428,2,0.0,22.631344400803652,22.631344400803652,90.93449193626428,0,142.21552993554005,142.21552993554005,90.93449193626428,2,0.0,118.81075544853535,118.81075544853535,90.93449193626428,1,0.0,137.73465330197843,137.73465330197843,90.93449193626428,2,0.0,46.46293584348199,46.46293584348199,90.93449193626428,1,0.0,0.5599967051328899,-0.07096413368823744,0.5764460493995892,-9.759911358305999,0.9652838258510237,0.007754608752698167,0.0010884382648229057,0.00039428497943800244,166.9786612576785,166.9786612576785,90.93449193626428,2,0.0,69.38675234003055,69.38675234003055,91.28664369395194,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021524630770033816,0.0002950707788391948,0.0,0.00021524630770033816,0.00012719856563758253,0.0001628553167826896,0.0001573721334413136,1.0,0.00010762315385016908,0.0,0.0,0.0,0.002244658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.28664369395194,0.0,1.0
CPAY,407.8800048828125,0.0,0.0,0.0,0.0,0.0,0.6416,0.3584,0.5759745425616547,0.909205020920502,0.4374711478547987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.5891366864941759,-0.12739689149466643,0.5869728704470722,-0.14813459678682225,0.6881793801087448,-0.3799737268773075,0.5891366864941759,-0.12739689149466643,0.5868975119230548,-0.13759647055305668,0.5810324461877825,-0.10805448447168782,0.5891366864941759,-0.12739689149466643,0.4374711478547987,1.4820732729186339,0.0,0.0,0.9511121606922628,0.0,0.0,0.9433835292358339,0.0,0.0,0.8611404955174876,0.0,0.0,0.9511121606922628,0.0,0.0,0.9473030503070898,0.0,0.0,0.9583778445839798,0.0,0.0,0.9511121606922628,0.0,0.0,0.0006399818513577208,0.00045962772578631505,0.0005534630364209199,0.0006399818513577208,0.0005103594289692885,0.0006340273343484756,0.0006399818513577208,129.76714514380814,129.76714514380814,387.7321143327172,0,0.0,0.0,101.06374901615449,101.06374901615449,0.0,387.7321143327172,0,0.0,14.210473897524247,14.210473897524247,387.7321143327172,0,98.62192064988197,98.62192064988197,387.7321143327172,0,0.0,77.48195601390647,77.48195601390647,387.7321143327172,0,0.0,92.53838040690596,92.53838040690596,387.7321143327172,0,0.0,32.220559695508456,32.220559695508456,387.7321143327172,0,0.0,0.5913709703817528,-0.1096645472251366,0.6246662453262556,-10.105172783160523,0.9577709368054765,0.01876430165443694,0.0007926592188184163,0.0006481551743440558,121.60283175398246,121.60283175398246,387.7321143327172,0,0.0,114.06313936742792,114.06313936742792,389.7246351170877,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CPB,23.38999938964844,0.0,0.0,0.0,0.0,0.0,0.6692,0.3308,0.6471758154335719,0.7284518828451882,-0.1051140329527586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,0.0,1,1,1,1,0.6518593334327744,-0.22782828798013557,0.6510961551398069,-0.27025269822373427,0.6813863045732749,-0.36305823723732805,0.6518593334327744,-0.22782828798013557,0.6510737165940247,-0.2512121632980292,0.6489917788617754,-0.20884410355932156,0.6518593334327744,-0.22782828798013557,-0.044602125063835145,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.00017521110711540432,0.00010094117536607246,0.00012807045114632902,0.00017521110711540432,0.00011147843228265906,0.00015162359989737988,0.00017521110711540432,35.5270155233562,35.5270155233562,22.474499729987386,2,0.0,0.0,22.195122357207726,22.195122357207726,0.0,22.474499729987386,1,0.0,3.2882806678980456,3.2882806678980456,22.474499729987386,0,27.000228000613774,27.000228000613774,22.474499729987386,1,0.0,16.924478115489105,16.924478115489105,22.474499729987386,1,0.0,22.129964444492696,22.129964444492696,22.474499729987386,1,0.0,8.821187544851936,8.821187544851936,22.474499729987386,0,0.0,0.6526415803368985,-0.19221803190189582,0.6638171730752618,-10.385497340936183,1.0,1.0,0.0002581646877939926,0.008052687217239014,39.60536425909402,39.60536425909402,22.474499729987386,2,0.0,1417.1217336524264,-102.87826634757357,23.272767832610754,-4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001622054025123737,0.0011411956390188873,0.0,0.0008110270125618685,0.0009860554842011826,0.0006814978061171348,0.0011546178683824449,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.09107133044301,0.0,1.0
CPNG,16.520000457763672,1.0,1.0,1.0,1.0,1.0,0.5941176470588235,0.4058823529411764,0.62372634643377,0.344,-0.1194933701568797,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.0,34.0,1,1,1,1,0.6167798103369552,-0.16991713859484614,0.6176036720052216,-0.20428698434502612,0.4780918314945058,0.03949158376371762,0.6167798103369552,-0.16991713859484614,0.61802526933392,-0.190667685337389,0.620917651974262,-0.16536954812824176,0.6167798103369552,-0.16991713859484614,-0.044602125063835145,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.00017521110711540432,0.00010094117536607246,0.00012807045114632902,0.00017521110711540432,0.00011147843228265906,0.00015162359989737988,0.00017521110711540432,35.5270155233562,18.527015523356198,15.615597553247017,1,,15.615597553247017,22.195122357207726,5.195122357207726,,15.615597553247017,0,,3.2882806678980456,3.2882806678980456,15.615597553247017,0,27.000228000613774,27.000228000613774,15.615597553247017,2,,16.924478115489105,16.924478115489105,15.615597553247017,1,,22.129964444492696,22.129964444492696,15.615597553247017,1,,8.821187544851936,8.821187544851936,15.615597553247017,1,,0.615773183814629,-0.14117760138585983,0.6002290991599165,-9.93020037289492,1.0,1.0,0.0002581646877939926,0.008052687217239014,39.60536425909402,39.60536425909402,15.615597553247017,3,,1417.1217336524264,-3.8782663475735717,16.437447776810075,0,,1,,,,,,,,,,0.00045112240606656485,0.0,0.0,0.0009022448121331297,0.0005680338473737123,0.00042729824137716977,0.0009342710218624093,0.0,0.00045112240606656485,,,,0.121254698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CPRT,32.9900016784668,1.0,1.0,1.0,1.0,1.0,0.7004,0.2996,0.8667462211614956,0.3531380753138075,0.7239678283120015,132.0,0.0,66.0,0.0,66.0,0.0,0.0,495.0,264.0,297.0,231.0,0.0,198.0,1,1,1,1,0.8237193474936555,-0.6802164561322697,0.8300152450499225,-0.8454201433742542,0.5442009943254764,-0.08003141943067171,0.8237193474936555,-0.6802164561322697,0.8307226617798875,-0.7896391376352115,0.8493505785628531,-0.7561454156946784,0.8237193474936555,-0.6802164561322697,0.7239678283120015,1.7685699533758366,,,0.6785209723923173,,,0.617525887218332,,,0.9553938480486792,,,0.6785209723923173,,,0.6374817938218159,,,0.649772873447811,,,0.6785209723923173,,,0.00083558950902961,0.0006101830193758913,0.0012673091595166931,0.00083558950902961,0.0006969275322491474,0.0008331536565007199,0.00083558950902961,169.42990628382705,37.42990628382705,31.73629768773835,1,,31.73629768773835,134.16811054778302,68.16811054778302,,31.73629768773835,2,,32.53887350429867,32.53887350429867,31.73629768773835,1,128.76527995374357,-366.2347200462564,33.66577602664954,-11,,105.8064284374342,-158.1935715625658,33.57753318424744,-5,,121.60152382372385,-175.39847617627615,33.57808630299059,-5,,42.06863303937711,42.06863303937711,31.73629768773835,1,,0.8171668398171064,-0.5471023988232484,0.7332225969582561,-10.88244711648081,0.732023927830281,0.002019593861641786,0.001022366977238081,0.00013417745617593473,156.84258325946504,-74.15741674053496,33.74038832655032,-2,,23.61271264902146,23.61271264902146,31.94888430313299,1,,1,,,,,,,,,,0.0072296004248928744,0.022335475588217017,0.00010007856400137653,-0.07952560467382162,-0.04871327872541255,-0.0446684288809436,-0.009353782337442273,1.0,0.0072296004248928744,,,,0.286217682,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,31.94888430313299,0.0,1.0
CRDO,232.75,0.0,0.0,0.0,0.0,0.0,0.387862796833773,0.6121372031662269,0.3588184187662901,0.7380720545277507,1.2140319698755944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.364839080753554,0.19961107224081126,0.363921016295531,0.23997136727159732,0.45218998068348043,0.08665306551969286,0.364839080753554,0.19961107224081126,0.36379739687295354,0.22332954849853034,0.36115951293176063,0.19275661976805206,0.364839080753554,0.19961107224081126,1.0376580892568883,2.0822602143207236,,,1.1576655591923142,,,1.1924475338863187,,,1.065619193727126,,,1.1576655591923142,,,1.1779809792312568,,,1.1518600876915053,,,1.1576655591923142,,,0.0024919220378885744,0.002264467941823015,0.002760860596316015,0.0024919220378885744,0.0024763212371034992,0.0027220054599237107,0.0024919220378885744,505.2793420496417,505.2793420496417,203.33023110293243,2,,203.33023110293243,497.9151754520703,497.9151754520703,,204.27353739050213,2,,70.88664437712217,70.88664437712217,198.90670364383246,0,384.0079792340416,-779.9920207659584,264.0648891657361,-3,,375.95114791364375,375.95114791364375,203.55194189266675,2,,397.2856737776719,397.2856737776719,202.63768266067734,2,,125.45843699786853,125.45843699786853,203.33023110293243,1,,0.3658238535698096,0.16605296088609312,0.38071670696085075,-8.358469693510388,1.1295193624568032,0.0021753785732417223,0.0025582371623647645,0.0002644877547379818,392.46232915269064,392.46232915269064,202.380567531293,2,,46.54487817703123,46.54487817703123,203.32635068510191,0,,1,,,,,,,,,,0.0012451431300351992,0.0017995705346937453,0.0,-0.0018677146950527987,0.0015586277260174193,0.0011610973270126687,0.000861674556844949,0.0,0.0006225715650175996,,,,,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,
CRH,95.86000061035156,1.0,1.0,1.0,1.0,1.0,0.2436,0.7564,0.2657120127287192,0.0928870292887029,0.5775165838450358,0.0,0.0,96.0,0.0,96.0,0.0,0.0,96.0,96.0,479.0,0.0,0.0,96.0,1,1,1,1,0.26031334354846797,0.4070638467477826,0.26087909733472986,0.48401452891891134,0.1572733412603658,0.9950386303038489,0.26031334354846797,0.4070638467477826,0.2612972950274337,0.4488520377038198,0.263496615645144,0.37412569215599273,0.26031334354846797,0.4070638467477826,0.5775165838450358,1.6221187089088709,,,1.2176347806891898,,,1.2638136647961322,,,1.6182303260531194,,,1.2176347806891898,,,1.2424989146766412,,,1.1983876109481733,,,1.2176347806891898,,,0.001115735585083909,0.000883673883951845,0.0015060107492477254,0.001115735585083909,0.0009609476985314347,0.001111725395153942,0.001115735585083909,226.23426165059576,226.23426165059576,92.77635662873698,2,,92.77635662873698,194.30376065120032,98.30376065120032,,92.84141791538914,1,,38.667670708364604,38.667670708364604,93.7947425165279,0,171.93610428944768,75.93610428944768,92.77635662873698,1,,145.88954976230636,49.88954976230636,92.83419871731894,1,,162.2599877818985,-316.74001221810147,100.50179768100936,-3,,56.17288200803202,56.17288200803202,92.77635662873698,1,,0.25956994017502544,0.34294772251088373,0.2478654835672632,-7.407241648889961,1.1804493588665068,0.027788632082281776,0.0012763737623039486,0.0013407408244996255,195.810078515217,195.810078515217,92.7065404325819,2,,235.94520814443533,235.94520814443533,92.05745529430361,3,,1,,,,,,,,,,0.005178155479034445,0.003660469753196807,0.0,0.0025890777395172226,0.003147939871107364,-0.00656109532177503,0.003675410636731316,2.571901352111722,0.0025890777395172226,,,,0.119906187,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,276.1723658829108,0.0,1.0
CRL,291.5,0.0,0.0,0.0,0.0,0.0,0.8604,0.1395999999999999,0.8015115354017502,0.9769874476987448,0.5201585968712263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.813643526880697,-0.637939605930181,0.8116218777532004,-0.7515193765499123,0.8767457130456293,-1.2726320912613747,0.813643526880697,-0.637939605930181,0.8116059343900234,-0.6986209354544464,0.8061839943785218,-0.5704732637243843,0.813643526880697,-0.637939605930181,0.5201585968712263,1.5647607219350614,0.0,0.0,0.7515432184288554,0.0,0.0,0.7142801946610569,0.0,0.0,0.5656389617950696,0.0,0.0,0.7515432184288554,0.0,0.0,0.7313994021406668,0.0,0.0,0.7745913650703319,0.0,0.0,0.7515432184288554,0.0,0.0,0.0006088741488741085,0.0004324373107938938,0.0004541766407302725,0.0006088741488741085,0.0004897268091133654,0.0006279575794060198,0.0006088741488741085,123.45953230335438,123.45953230335438,264.96062578975784,0,0.0,0.0,95.08507296536138,95.08507296536138,0.0,264.96062578975784,0,0.0,11.661239998427531,11.661239998427531,264.96062578975784,0,93.8281888285336,93.8281888285336,264.96062578975784,0,0.0,74.34954451451102,74.34954451451102,264.96062578975784,0,0.0,91.65247965560971,91.65247965560971,264.96062578975784,0,0.0,30.654409682446435,30.654409682446435,264.96062578975784,0,0.0,0.8157027313253195,-0.5420494289873914,0.8455103155847452,-11.686438410618335,0.7845120294130045,0.005340675253942625,0.0007624955960363746,0.00022553204492881953,116.97539305248988,116.97539305248988,264.96062578975784,0,0.0,39.68940477651975,39.68940477651975,273.98479086569995,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CRM,256.0,1.0,1.0,1.0,1.0,1.0,0.9944,0.0056,0.9996022275258551,0.9945606694560668,0.5058984449517894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,512.0,256.0,256.0,512.0,0.0,1,1,1,1,0.9984693943006544,-6.156389047157464,0.9986620255220208,-7.4022559601035525,0.9961294093929178,-7.264348720474866,0.9984693943006544,-6.156389047157464,0.9986549611080255,-6.879953582272659,0.9991634377579278,-5.932927581299283,0.9984693943006544,-6.156389047157464,0.5058984449517894,1.5505005700156245,,,0.06720176737005525,,,0.03891150416074348,,,0.04133762082495112,,,0.06720176737005525,,,0.04892850669817483,,,0.07412143720613647,,,0.06720176737005525,,,5.276626207440915e-05,2.2710388803681936e-05,3.1969020540890486e-05,5.276626207440915e-05,3.158206455527762e-05,5.8064906468149225e-05,5.276626207440915e-05,10.699252134696433,10.699252134696433,241.59811244488515,0,,0.0,4.993600049231262,4.993600049231262,,242.6892704904671,0,,0.8208225338109846,0.8208225338109846,242.5361422804568,0,8.131340131369608,-247.8686598686304,251.6750477270095,-1,,4.794738762135475,-507.20526123786453,251.6750477270095,-2,,8.47476459128142,-247.52523540871857,251.6750477270095,-1,,2.656572984797083,2.656572984797083,241.59811244488515,0,,0.9982778600583233,-5.124216600051529,0.9956577764646574,-12.761509245264595,0.10567702369762663,0.003709289253932395,9.996448891622327e-05,0.0001514213775623582,15.335675960689294,-240.6643240393107,252.0546655047316,-1,,26.647318999778626,-485.35268100022137,251.6750477270095,-2,,1,,,,,,,,,,0.0,0.0,0.0,-0.5922050953118809,-1.4791800404445747,-0.5499942138272149,-0.41027493381630703,-2.0,0.0,,,,0.0,0.0,0.0,0.0,-251.6750477270095,-251.6750477270095,-251.6750477270095,-0.0,-503.350095454019,0.0,1.0
CROX,122.2300033569336,0.0,0.0,0.0,0.0,0.0,0.1972,0.8028,0.1933174224343675,0.5451882845188285,0.74663807410608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.19421899559856476,0.6073130014112422,0.19415559791458703,0.7248818242698372,0.25282418903159276,0.5495366103840461,0.19421899559856476,0.6073130014112422,0.1940400843969447,0.67440992330526,0.19369146669236387,0.5709153324297189,0.19421899559856476,0.6073130014112422,0.74663807410608,1.791240199169915,,,1.4247662225109436,,,1.5258316110675645,,,1.3775814816560323,,,1.4247662225109436,,,1.481594827540061,,,1.394856085075742,,,1.4247662225109436,,,0.0018326998035094067,0.0015865122430411488,0.001925293421099862,0.0018326998035094067,0.0017045072800550313,0.0018758814783106505,0.0018326998035094067,371.6108838125487,371.6108838125487,118.19809507999206,3,,118.19809507999206,348.8450895068717,348.8450895068717,,118.37908536500954,3,,49.43298848381885,49.43298848381885,118.08281131517089,0,282.42109399400937,282.42109399400937,118.19809507999206,2,,258.775581682365,258.775581682365,118.31155870111266,2,,273.79108822896677,273.79108822896677,117.99356258882024,2,,92.26919997441433,92.26919997441433,118.19809507999206,1,,0.19433188715064476,0.5090020636042785,0.19647321364165463,-7.039267856995611,1.3454136217883639,0.016518948592136522,0.0019512630728126946,0.0011504582475110334,299.34568288337437,299.34568288337437,118.0629392840043,3,,202.45904779678685,202.45904779678685,116.47108800502137,2,,1,0.003426516,0.003803127,0.002158922,0.003286641,0.003426516,0.643255024,0.003499752,0.002608866,0.003426516,0.01728886320389679,0.02463064027297346,0.0,0.01152590880259786,0.014213398270393956,0.010185759900104265,0.012144520347816278,1.548477873829112,0.00576295440129893,0.118117656,0.118117656,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.94217601004274,0.0,1.0
CRWD,218.3999938964844,1.0,0.0,1.0,1.0,0.0,0.6083333333333333,0.3916666666666667,0.7447629547960308,0.9207100591715977,0.9496715652806372,0.0,218.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,1,1,1,1,0.7103841293864446,-0.3398597680100494,0.716218444094693,-0.42058544645391566,0.7414006851540664,-0.5307179541840216,0.7103841293864446,-0.3398597680100494,0.7157315347663913,-0.38983500894587536,0.7311313730225776,-0.36209209291856326,0.7103841293864446,-0.3398597680100494,0.9496715652806372,1.9942736903444724,0.0,0.0,0.790888427874501,0.0,0.0,0.7480228989268779,0.0,0.0,0.693264314392067,0.0,0.0,0.790888427874501,0.0,0.0,0.764070452751869,0.0,0.0,0.7788436957145675,0.0,0.0,0.790888427874501,0.0,0.0,0.001468725832536004,0.0011951490603561033,0.0015047532854145596,0.001468725832536004,0.001351208577101094,0.0015657815348084044,0.001468725832536004,297.8090048691515,297.8090048691515,202.63696991258814,1,0.0,0.0,262.79146773855996,44.79146773855996,0.0,202.63696991258814,0,0.0,38.63538461913661,38.63538461913661,202.63696991258814,0,226.3322970885839,226.3322970885839,202.63696991258814,1,0.0,205.13833505143333,205.13833505143333,202.63696991258814,1,0.0,228.53097879621026,228.53097879621026,202.63696991258814,1,0.0,73.94454743234611,73.94454743234611,202.63696991258814,0,0.0,0.7047851980750783,-0.27511455973197496,0.63705117367313,-10.193850108616978,0.8270368254207743,0.000879101646715927,0.0016483687844266008,9.109893475304995e-05,252.87829524009243,252.87829524009243,202.63696991258814,1,0.0,16.031701824300427,16.031701824300427,205.18716264707803,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001804760342372572,0.0,0.0,0.001804760342372572,0.002374552096872355,0.0020486044336585226,0.0011826253277581003,0.0,0.0,0.0,0.0,0.0,1.18303956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CSCO,109.93000030517578,0.0,0.0,0.0,0.0,0.0,0.1732,0.8268,0.0727923627684964,0.7242677824267783,0.7213139448198084,110.0,110.0,220.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,440.0,1,1,1,1,0.08327938213276183,1.4002072147818108,0.08130894800467167,1.7042282448367774,0.14740739693476482,1.0650981072382044,0.08327938213276183,1.4002072147818108,0.08134989289806002,1.5837675456745226,0.0765280363207159,1.406603990870151,0.08327938213276183,1.4002072147818108,0.7213139448198084,1.7659160698836436,,,2.217222402448701,,,2.635684057207493,,,1.8325141721257738,,,2.217222402448701,,,2.4611787895028594,,,2.225302573343094,,,2.217222402448701,,,0.0027164923882572827,0.0025887428459767186,0.0024158697838082936,0.0027164923882572827,0.002674554950604561,0.0028373346476979265,0.0027164923882572827,550.8147790147175,440.8147790147175,108.47210738007296,4,,108.47210738007296,569.2173090854614,239.21730908546135,,108.70691264823951,2,,62.02881176063968,62.02881176063968,108.03418286920694,1,418.6145219467653,418.6145219467653,108.47210738007296,4,,406.0466747093031,406.0466747093031,108.61970878767424,4,,414.118349077447,414.118349077447,108.38890739813037,4,,136.7646675801038,136.7646675801038,108.47210738007296,1,,0.08535018866846786,1.1504234174091104,0.129899208604513,-6.5625913235291735,1.923623787399877,0.02394619064736683,0.0026746725713498636,0.0015821153730183543,410.32482934555685,410.32482934555685,108.31078864129037,4,,278.4225960559097,168.4225960559097,105.66834470199383,2,,1,,,,,,,,,,0.12253626527043975,0.09076230970310759,0.017725530906912586,0.12253626527043975,0.1567699774207438,0.12365842419573976,0.08271712745770352,1.345862652489387,0.030634066317609936,,,,0.052085245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.66834470199383,0.0,1.0
