,dar,dar_0,dar_1,dar_2,dar_3,dar_4,dar_5,dar_6,dar_7
APO,1.0008367040468724,0.9879204809939157,1.0010494500006832,1.0003576377004133,0.9995831443743071,1.0029658484383852,1.0022786282933882,1.0027127232430522,1.004791550822935
APOG,1.0006300191168547,0.9910495830391155,1.0001806782122953,1.0022545824147202,1.0016242700664626,1.0019858370186892,1.001602652128262,1.0015911717792962,1.0041672537872506
APPS,1.000460785490371,0.991314849738435,1.0018462611965675,1.0037806390399386,0.993628804250991,1.0014492805398063,0.9996029162457057,1.001943762868398,1.004531755679944
APT,0.9998135677981757,0.9965267985287999,1.0006369574472398,1.0005695356145956,0.9985430142426961,1.000525599296114,1.0002096961710965,0.9984937794077317,1.0011948778325388
APTV,1.00083343413491,0.9874377839654681,1.0005890774265487,1.0015094716528925,1.0051213602557854,1.0014247954123763,1.004076340984988,1.0052064776754623,1.0055656328050637
APWC,0.9993860175895163,0.9941510591366597,0.9981381796385269,0.9979453468685422,0.9976744396517856,0.999782742133236,1.001949282164296,1.0037289397195897,1.0008689215610858
AQN,1.0004833225183016,0.9945620091788613,1.00067542816063,1.0000592026210353,0.9987518887895098,1.0009277491042987,1.0004411730139844,1.0020090134022972,1.0037512072715593
ARAY,0.9994752761114395,0.9883354575509432,0.9995286617899485,0.9999806740132501,1.0043186645456053,1.001210819951715,1.004415272551309,1.0022969802843231,1.0036281027704557
ARC,0.999749058012171,0.9863139830507583,1.001165953932998,0.9992518129654641,1.0057211000791733,1.001422223797384,1.004766341697346,1.001842970678876,1.0048727178010728
ARCB,1.0002882143563563,0.989427355989503,1.000868354275136,1.0007163421978271,1.007004255892258,1.000938214384783,1.0007366243568163,1.002414027227499,1.0048076884100492
ARCC,1.000535835752153,0.9913753067704332,1.0012971369411656,1.0022207516682027,1.0015134600767477,1.0009262525730314,1.0025825942130624,1.001511746036948,1.0044109059338517
ARCO,0.9998510345893559,0.9883579117914089,1.0023600213537196,1.000081697573179,1.000451356897588,1.0003399157353559,1.0015497312207748,1.0026949722395064,1.0033820346864883
ARDC,1.000314591577906,0.9961253341242987,1.0002720829366643,1.0004865938123433,1.0004624771108446,1.000531326224403,1.0012330607753848,1.0015757692955551,1.0018936166794365
ARE,1.000556598398563,0.9922928213335444,1.0008374853320299,1.002815803813423,1.0008934912161755,1.0010324419050012,1.0025915059590242,1.0012571627871034,1.0036704080070848
AREN,0.9994222034981157,0.9955694245955338,0.9992298777564655,1.0006229727844635,1.0053219828998174,1.000875869165465,1.0014580569796414,1.001817072866112,0.9976808525165198
ARGD,1.0002008230620911,0.998906554122625,1.0000323926852734,1.0007874773606096,1.0015275290920176,1.000213265597354,0.9998095421834835,1.0003655081700744,1.00096988199132
ARGO,1.0002881681387314,0.992875427169598,0.9999601008014893,1.0012072292355114,1.0027119424983062,1.0007696190274509,1.0012902747740784,1.0012641484461204,1.0030888920543792
ARI,1.0003696470253551,0.9912646367115562,1.0017259999756456,1.000694421657913,1.0009579900675658,1.0006879861537281,1.001745331919462,1.0019435920199182,1.0033058044155503
ARKR,1.00009151059693,0.9943695621195847,0.9996169983530128,1.0004156830831266,0.9991365717759416,1.0014343967381354,1.000834174533719,1.0009367729380387,1.0019016700734966
ARL,1.0000090357681002,0.9969635218257648,0.9999931120983443,0.9991642923540321,0.9999482409131202,1.0000176971337758,1.0007964361881274,0.9991694705951588,1.0030211540863179
ARMP,0.9974877410221443,0.987163834045557,0.9977058242691168,1.0008893096415392,0.989499115338937,0.9977147562063815,1.0077486155100368,0.9974941544586058,1.0009228399374066
AROC,0.9999073293486449,0.9854916176596912,1.0000943766664925,0.9997460790283812,1.0048735565471827,1.000713266137028,1.0061949808723814,1.0028918147227055,1.0099082804515704
AROW,1.000414212831512,0.996394554918038,1.0002342449935977,1.0001815168596484,1.0013166970324425,1.0005364179511254,1.0005242679567505,1.0017394540880782,1.0027428360513801
ARR,1.0000098516289733,0.9939337245946728,1.0003604902425418,1.0014022391087802,0.9981642526491751,1.0004826191534986,1.0007751552945148,1.0017482712040078,1.0029358162598452
ARTW,0.9998632733990168,0.9960806151535716,0.9996036842844457,1.0009115164856608,0.9987951673659496,1.0006862746519718,1.0011434032443787,1.0011486435903147,1.0004128580062832
ARW,1.0002662607819375,0.9866349986413925,1.0004539896406293,1.0022424114358566,0.9997922590947436,1.0018701245908395,1.0018877451509811,1.002410527763866,1.0055441970034664
ARWR,0.9992438624091705,0.9873057265822064,0.9998780185428849,0.9992367140827919,1.0033182337172357,1.0020361551265669,1.0026982116944052,0.9985819345619081,1.002750707929455
ASA,1.0001656316568317,0.9970604149761592,1.0006114250518992,1.0016586216051646,1.0007439304262307,1.0001519714294396,1.0006895554910575,1.0003901182054582,1.000319698461223
ASB,1.000411858481025,0.9939401108493274,0.9996938376977509,1.0004418339570935,1.0016733064668721,1.0008580498750828,1.0016478855470343,1.001999297860808,1.0037378381081539
ASG,1.0003583687035302,0.9928865396299257,1.000306440588274,1.0010620389723106,1.0001845821231388,1.0011415485897202,1.001100536485308,1.001567229712447,1.003284388621687
ASGN,1.0006333266015885,0.9871240725626234,1.0009583436851863,1.0023776214263753,1.0040361335558523,1.0023250156848884,1.0044584236784557,1.0018145431206418,1.0048424684297113
ASH,1.000432551120575,0.9913537186419396,1.0004159659982579,1.0015983851189654,1.0008756569183708,1.001263312913058,1.0013307242829088,1.0020547121189962,1.0040115936379228
ASMB,0.9996952919927796,0.989867886605285,0.998413705754353,0.9970060451797859,0.9990060560976038,1.002696581571996,1.0035516465001297,1.0015796798063268,1.0009335405242046
ASPS,1.0002620787371164,0.9899120591691981,0.9996913495047592,1.0021233236052771,1.004562825787651,1.0023550069635392,1.001726730394435,1.002173968259751,1.0016099083063845
ASR,1.000724024016415,0.9923190272020995,1.0007331050534032,1.0015373821092086,0.997332043266925,1.0013915667313276,1.0032263986474261,1.00162567478087,1.0050219294249323
ASRT,0.9999733288706363,0.9859627753049363,1.001624365870334,1.0022086616991295,1.005391810194987,1.0008296779264136,1.00640284174293,1.00263495700918,1.0033032060253608
ASRV,1.000191744334908,0.9954215095525218,1.0000624297453842,1.0000300565665645,1.0020788234199476,1.0007653463800514,0.9999727928813726,1.0002809730878572,1.0019145582649374
ASTC,0.9978525463316101,0.9914675746815557,0.9982463113696403,0.9996778268024779,0.9989338709904192,0.998851159914719,0.9972488581866256,0.9991964725959888,0.9991419317348024
ASTE,1.0004467826823444,0.9915585964152562,0.9993214206757075,1.001200302818874,1.0014162669025388,1.001634494765137,1.0012059727778317,1.0015931648494953,1.0053425883699543
ASUR,0.9995809123198323,0.9900003895783802,1.0002509642832704,1.0010110077153613,0.9979949010685651,1.0012737908345142,1.0015232639989944,1.0000075109291895,1.001665753461616
ASYS,0.9998921991161633,0.9883708232941945,1.0005919140318749,1.0016526531346437,1.0018530091084925,1.001660064539138,0.9994705607924703,1.004319552697106,1.0011330482924972
ATCO,1.0003918530034999,0.9901534850415864,1.0005687358632822,1.0021723415056722,1.0025375081681862,1.0013166409896814,1.0031848319005778,1.0025416593669856,1.00485433809531
ATEC,0.9997362717997434,0.9890156526286387,1.001193443204057,1.0010447894843335,0.9978392432647208,1.000463459695851,1.006067492208396,1.0003145973850869,1.0051366195737368
ATGE,1.0006298378896745,0.9933661596706852,1.0004454388590656,1.0016316143070358,1.0033648093978709,1.0017339681050936,1.0010119029786073,1.000627627812326,1.003333845392099
ATHX,0.999030445270402,0.9912359920299371,0.9984811466144101,1.001933102753962,0.9951777275035188,1.0004511167882022,1.0017134466628714,1.000272451272422,1.0014132931729154
ATI,1.0001951065787795,0.9852336690604503,1.0007916108292374,0.9993544616213762,0.9987389515885224,1.0015366276915798,1.0019135709881677,1.003164049361123,1.0073691615466922
ATLC,1.0003140577225342,0.9893587072747461,0.9995677702616678,1.0014368598074201,1.0034850571565659,1.0015035004363908,1.0034804490773612,1.0016392931255576,1.0061302321361962
ATLO,1.000164359396966,0.994737885903069,1.0004297244645979,1.000941620784207,1.003259019909413,1.0003081478494353,1.0019012023380884,1.0007960559579576,1.002709428825893
ATNI,1.0002703451521346,0.9924108767016347,1.000668614091097,1.0017660871631644,1.0014160741181344,1.0012214462048328,1.0021390453083834,1.0003929478114895,1.0025130399904012
ATNM,0.9988402242573692,0.9873760213793659,1.0023315316937076,0.9984464929785478,0.9874190957834486,1.000423889413616,0.9931181743219331,0.9992973849705851,1.002404437633061
ATO,1.0004579383702212,0.9961219027857643,1.0004781812328216,1.0009844267702799,1.0009873735236128,1.000755852420856,1.0006357369845642,1.000936131183164,1.0024474635904483
ATR,1.0005208681268352,0.9935371762241055,1.0007745163919797,1.0006218667333928,1.0029848792049967,1.0009564814742198,1.0017855458959957,1.0017762423333245,1.003660522421556
ATRC,1.0001523403126424,0.9899835209539452,1.0001158002010242,1.0013774844092163,0.9994398201187401,1.0019779334146155,0.9999918232848901,1.0022522741457551,1.0047398344368847
ATRI,1.000426615820508,0.995333283199872,1.0005666449340058,1.001336943132098,1.000180366311213,1.0010749812450934,1.0005304859897795,1.00191429353715,1.0022889312409642
ATRO,1.000500137208504,0.9932504740261732,0.9993055784882252,1.0016519544125067,0.9996766220441121,1.001469791134352,1.0012296160814875,1.003446757585048,1.0037951283989013
ATSG,1.0002132859682709,0.9890087661543974,0.9994639928006749,1.000731480404993,1.0050115020575063,1.0011947904671186,1.0048535165301617,1.001791215952367,1.0054561926144285
ATVI,1.0006125155965957,0.9915694119543311,1.0008982410396845,1.0019690910382455,1.0041277313754973,1.0009720004861193,1.0017323849472946,1.0020051746518603,1.0045412104276532
AUB,1.0002085512365928,0.9922540678001693,1.0003161438254944,1.000425751952493,1.003571556275429,1.0006917885363575,1.0029235528042861,1.0024514045901785,1.0031801880536828
AUBN,1.0002605542518668,0.997670761124402,1.0002394043491363,0.9997076023268354,1.0045846317981442,1.0007664246744903,1.0013590074756853,1.0001608223226581,1.0011599237638389
AUDC,1.000259885117617,0.9846573867397322,1.0014413025744597,1.001297108679368,1.002015957677247,1.002228777420896,1.0010392282966376,1.0025589947350944,1.0061040728596053
AUY,1.0003020593978869,0.9937832631184613,1.0011761393351126,1.0021117644022475,0.9985539949644383,1.000985019118711,1.0030978578205287,1.0023549487941517,1.0013005211824084
AVA,1.000265482072812,0.9963974166564987,1.0004342641415784,1.0008003993841608,1.0006130843580618,1.0005898273341796,1.0005629262201141,1.0010104986923423,1.002067696799675
AVAV,1.000162293422478,0.9911261534852186,1.0011625765008563,1.0003801891945565,1.001875882534521,1.0009687160451672,1.0010490106027512,1.00158713930593,1.0065584732311346
AVB,1.0004702321211039,0.9942307049847301,1.0003913189260984,1.0016385670372736,1.0006427063179566,1.000567064190691,1.0020872852248017,1.0018558731620326,1.002828381201804
AVD,1.0006236754919247,0.9935036181437815,1.001281871646067,1.0014043620336541,1.0009721715115059,1.0006469743109085,1.005020005160649,1.0017042008462325,1.003567729865509
AVEO,0.9991615968413139,0.9864403246721937,1.0014607989963626,0.9976227059664236,0.9842039180257695,1.0007702893228885,0.9999537147625212,1.0016894957189995,1.0041364331579787
AVGO,1.0011577196022015,0.988586941210141,1.0009909364797471,1.0026680094472389,1.0021051921188937,1.0025867111098492,1.0032413873453374,1.002865876626474,1.0062360349280846
AVID,1.000264077190041,0.9875260810873039,1.0016407880737686,1.0013361917927168,0.9950603008730943,1.0015366560992407,1.0029274999708766,1.0025192861238383,1.0041124977746108
AVNT,1.0003581901141725,0.9865023636752172,1.0003732441238307,1.0013307805137222,1.007149442977518,1.0009635313225218,1.0042101812916757,1.003434650037473,1.0066941926407784
AVNW,0.9998571263806687,0.984970349392339,1.000311495222079,1.0016468747969338,1.001228984583209,1.0023300769301113,1.0051128641222662,1.0007992672536783,1.0032536262365421
AVT,1.0002750937375358,0.9885559035891237,1.0001399112626341,1.0019021919322104,1.0009237868127219,1.0015978887653516,1.0021670158832112,1.0021835797555219,1.0053192615634
AVXL,0.9999242905919875,0.9914393793562519,1.0005983118470432,0.9999075917693421,0.9937716013407961,1.000835478740802,1.0029300315946026,0.9993368711840674,1.0072504814835348
AVY,1.0004180243943002,0.9922167685418684,1.0000232250172207,1.0017123736215772,1.0006341268756482,1.0010822519072489,1.0017467507722018,1.0027385357237155,1.0041831539642474
AWF,1.000435402058716,0.9958524630742762,1.0009291550155808,1.001002661583258,1.0006436050090664,1.0005168840338563,1.0011762243635332,1.000822281794937,1.0020048676120505
AWI,1.0002757403933884,0.9894529652247395,0.9996686225591747,1.0024037127021375,1.0003038977650782,1.0017076597506296,1.0045757620644544,1.001228320255522,1.007580651392949
AWK,1.0006128707582418,0.996045371186881,1.0012011766994564,1.0018521639898974,0.9994061325048917,1.0008469754175786,1.00100380962055,1.0016461985115448,1.003710461388762
AWR,1.0004469088481307,0.9961567738432306,1.0007728950790862,1.000551316851296,1.0007264934726565,1.0009173148118498,1.0008739202668007,1.0011495710046925,1.0024358204830957
AWRE,0.9994391326743665,0.9898953058643261,0.9998207944671007,0.9999347450572009,1.001480792148201,1.0000180960584903,1.0008159628096642,1.0006943866440232,1.0044775975476175
AWX,0.9996152293380858,0.9938747335950007,0.9992253793778225,0.9995677164320782,0.9996858368218227,1.0003920747086614,1.0028977688702003,1.0012240118317517,1.0019918013793798
AX,1.0006235746719248,0.9925741652585668,0.9997819936263794,1.0031873300132073,1.0088884188854559,1.0015050537049062,1.0039393066671247,1.0009981811267825,1.0052226148205223
AXGN,1.0000684571778276,0.9932194996833761,1.000784163876136,0.9986465348430225,1.0010015198564173,1.0017483798778846,1.0024069818453731,1.001725148424073,1.0004749204495056
AXL,0.9996297638787265,0.9828607342839575,1.000136061111572,0.9992817877815842,1.0117492941047974,1.001587465768108,1.0034744938451245,1.0027260145698023,1.005481975995689
AXON,1.0009670400073842,0.9888124202711249,1.001141038899571,1.000805617286656,1.0018290741778337,1.0021398472442398,0.9994528256747645,1.0034568245701834,1.0072872086977362
AXP,1.0003970368484045,0.9896715570948598,1.000294928874406,1.002474732635601,1.0007274271961568,1.0013477898359626,1.0014881895445757,1.0020286736612745,1.0055569963890463
AXR,1.000042981148976,0.9909091178361067,1.0001634004580047,1.0019516256155654,1.0020754763270805,1.0002765958872455,1.0023327703037126,0.998998684040143,1.0032696150148788
AXS,1.000290006048381,0.9943625941546409,1.0004706243678192,1.0006987213912693,1.0027176077168285,1.0006367857183498,1.0012963755614874,1.0012313273771682,1.0026540252912457
AXTI,0.9997608729081547,0.9818624482816994,0.9997503384231313,1.0033195346715125,1.0011366384186025,1.0025911592826902,1.0047414796558682,1.003849407123931,1.005694951425019
AYI,1.000618187983797,0.9892306745195345,1.0011468164381105,1.0003207117985426,1.0018135715794338,1.0014329759813976,1.0027078829730183,1.0034875879424627,1.0053008025327825
AYTU,0.9957465522715193,0.9922741133118305,0.9967256360248632,0.9926898927185434,0.9921627630694215,0.994744152095326,0.9981208314494988,0.9984452633868939,0.9999630117271948
AZO,1.0007898060524445,0.9948831833613494,1.0003663451465405,1.0013600713020108,1.0020969954872478,1.001319975429239,1.0030458253011703,1.0020490681025156,1.0032544089832496
AZPN,1.0005474483996104,0.9863290838478098,1.0006649442103728,1.0029336538081717,1.0043785858965872,1.0027993591444155,1.003327172290979,1.0021676364474221,1.00474021211205
AZTA,1.0001858221061108,0.9840006340663953,0.9999643146303813,1.0028907389333621,1.002138247786194,1.0024854924667195,1.0012144405791579,1.001756123365956,1.006563299467871
AZZ,1.0002708455238345,0.9909476340377479,1.0005454619170744,1.0018265793744185,0.9991837574341838,1.0013294607954666,1.0018256837253279,1.0024086664447984,1.0035531516015321
B,1.0004269446662557,0.9919943821976669,0.9999008723403644,1.0008271058653575,1.0011326263107825,1.0012705213147095,1.001614914287178,1.0019817300432456,1.003990646560903
